,flight_id,initial_alt,time_to_buffet,time_from_buffet_to_uncommanded_descent,magnitude_of_uncommanded_descent,time_from_buffet_to_uncommanded_roll,magnitude_of_uncommanded_roll,period_of_uncommanded_roll,initial_airspeed,time_from_buffet_to_uncommanded_descent_high,magnitude_of_uncommanded_descent_high,time_from_buffet_to_positive_angle_of_attack,max_angle_of_attack,rate_of_change_in_angle_of_attack,cur_time,alt_noise,alt_noise_buffet,airspeed_noise,airspeed_noise_buffet,cur_altitude,cur_avg_altitude,cur_airspeed,cur_avg_airspeed,roll,vertical_speed,cur_avg_vertical_speed,angle_of_attack,flight_path_angle,cur_avg_flight_path_angle,pitch_angle,sign_flag
75,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,7.5,1.215561,2.859631,-5.351644,-3.608024,31600.21556,31598.01929,142.648356,147.890234,0,62.79108,4.562256,0,26.117347,1.767924,26.117347,1
76,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,7.6,-3.888372,-11.215778,5.854944,14.087295,31595.11163,31597.51019,153.854944,147.8912962,0,-51.03933,-5.0910035,0,-19.375647,-1.972882,-19.375647,1
77,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,7.7,-0.819339,7.22214,-2.577389,-10.485138,31598.18066,31597.47929,145.422611,147.3275283,0,30.69033,-0.3089605,0,12.184341,-0.120164,12.184341,1
78,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,7.8,0.71654,-6.249884,-4.123406,2.530835,31599.71654,31597.69276,143.876594,146.9920022,0,15.35879,2.134693,0,6.128438,0.832169,6.128438,1
79,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,7.9,6.594883,-9.820937,0.552509,1.877612,31605.59488,31598.12754,148.552509,147.1540371,0,58.78343,4.3477935,0,23.31186,1.693225,23.31186,1
80,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8,-3.956303,2.893809,-3.553746,-1.456046,31595.0437,31598.00708,144.446254,146.7375717,0,-105.51186,-1.2046155,0,-46.928224,-0.470399,-46.928224,1
81,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.1,0.470732,19.832066,-2.516293,-10.225649,31599.47073,31598.26225,145.483707,146.8769199,0,44.27035,2.5517765,0,17.717219,0.995556,17.717219,1
82,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.2,3.213512,-2.009267,15.656963,27.84218,31602.21351,31598.06544,163.656963,147.6690437,0,27.4278,-1.968171,0,9.648625,-0.763732,9.648625,1
83,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.3,5.882619,-6.964131,0.302294,9.906254,31604.88262,31598.64099,148.302294,147.896023,0,26.69107,5.7555635,0,10.369211,2.230466,10.369211,1
84,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.4,2.762774,27.42761,7.132237,-9.15315,31601.76277,31598.96831,155.132237,148.2268043,0,-31.19845,3.273133,0,-11.602658,1.265397,-11.602658,1
85,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.5,5.492873,4.574955,12.818906,-2.183604,31604.49287,31599.17546,160.818906,148.6465573,0,27.30099,2.071505,0,9.77472,0.798546,9.77472,1
86,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.6,-5.552523,-23.660199,7.567196,-17.648599,31593.44748,31599.15462,155.567196,148.8836823,0,-110.45396,-0.208369,0,-45.238902,-0.080194,-45.238902,1
87,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.7,-2.271489,16.561302,-6.668341,-9.281156,31596.72851,31599.50392,141.331659,148.9754591,0,32.81034,3.4930215,0,13.424755,1.343634,13.424755,1
88,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.8,-3.942457,8.909283,-13.682589,3.101777,31595.05754,31599.31437,134.317411,148.0855931,0,-16.70968,-1.895504,0,-7.14689,-0.733463,-7.14689,1
89,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,8.9,5.749266,7.441662,-0.932973,11.343015,31604.74927,31599.78523,147.067027,147.8749232,0,96.91723,4.70862,0,41.226719,1.82485,41.226719,1
90,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9,-11.197501,-18.730929,1.606724,-19.170786,31587.8025,31599.16992,149.606724,148.2087113,0,-169.46767,-6.1531345,0,-90.00663,-2.37959,-90.00663,1
91,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.1,0.431671,-8.498257,-2.258966,-19.126013,31599.43167,31598.63968,145.741034,147.9358118,0,116.29172,-5.302376,0,52.937159,-2.05421,52.937159,1
92,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.2,-8.496793,-3.701928,-1.225581,-10.381318,31590.50321,31598.23705,146.774419,147.9293443,0,-89.28464,-4.02633,0,-37.470309,-1.55978,-37.470309,1
93,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.3,0.471645,-7.27277,-14.593918,4.454067,31599.47165,31598.39069,133.406082,147.5291242,0,89.68438,1.536374,0,42.245313,0.596735,42.245313,1
94,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.4,-8.647365,-9.604264,-12.118913,6.61355,31590.35264,31598.2115,135.881087,147.0944007,0,-91.1901,-1.791909,0,-42.155297,-0.698048,-42.155297,1
95,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.5,6.02399,-13.320836,3.153978,-1.470787,31605.02399,31598.45192,151.153978,147.5196818,0,146.71355,2.4042145,0,76.083361,0.933893,76.083361,1
96,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.6,1.983702,7.654344,-7.817195,16.290915,31600.9837,31598.74552,140.182805,146.8360749,0,-40.40288,2.936037,0,-16.752394,1.145809,-16.752394,1
97,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.7,1.649339,0.023135,0.599988,-11.939144,31600.64934,31598.86896,148.599988,146.9949437,0,-3.34363,1.234339,0,-1.289409,0.481163,-1.289409,1
98,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.8,6.161718,-8.993946,-8.286155,16.316865,31605.16172,31599.14121,139.713845,146.7868063,0,45.12379,2.722589,0,18.844199,1.062856,18.844199,1
99,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,9.9,-11.987649,6.449434,-3.941172,16.93662,31587.01235,31598.21209,144.058828,146.5621222,0,-181.49367,-9.291266,0,-90.00663,-3.634955,-90.00663,1
100,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10,-1.735671,1.264755,-1.635844,-14.787299,31597.26433,31598.32312,146.364156,146.6580173,0,102.51978,1.110316,0,44.465849,0.43381,44.465849,1
101,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.1,0.554624,-9.307434,-4.104721,-1.988391,31599.55462,31598.32731,143.895279,146.5785959,0,22.90295,0.041946,0,9.15905,0.016397,9.15905,1
102,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.2,0.542288,-0.857714,5.638723,5.629432,31599.54229,31598.19375,153.638723,146.0776839,0,-0.12336,-1.335612,0,-0.046007,-0.523911,-0.046007,1
103,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.3,3.136052,-2.735004,-1.052389,-11.353694,31602.13605,31598.05642,146.947611,146.0099498,0,25.93764,-1.3732835,0,10.167259,-0.538938,10.167259,1
104,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.4,-1.2662,8.921642,1.288976,3.439166,31597.7338,31597.85498,149.288976,145.7177867,0,-44.02252,-2.014487,0,-17.15168,-0.792174,-17.15168,1
105,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.5,2.319255,-6.968461,4.510118,-2.838484,31601.31926,31597.6963,152.510118,145.3023473,0,35.85455,-1.586809,0,13.598295,-0.625771,13.598295,1
106,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.6,-5.354428,-1.181961,-1.620026,-11.325569,31593.64557,31597.7062,146.379974,144.8429862,0,-76.73683,0.0990475,0,-31.618776,0.039183,-31.618776,1
107,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.7,-6.593144,-1.667674,0.817594,15.669827,31592.40686,31597.49012,148.817594,145.217283,0,-12.38716,-2.1608275,0,-4.775016,-0.852653,-4.775016,1
108,0,31599,999,4,27,34,3,-4.94891,148,28,469,6,29,0.955949145,10.8,0.778625,-2.248387,2.415388,12.977015,31599.77863,31597.72617,150.415388,146.0221818,0,73.71769,2.360541,0,29.348927,0.926331,29.348927,1
